config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
sil_frac_0p5,14,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.44319571952896275,,205,0.01025,679.9002573999996,26.08,2.085,0.26506024096385544,-0.305,2.875,0.9143021472392638,0.6282973621103117,0.6019184652278178,0.56195,0.2385,0.01315,80,4,0.05,0.8126126126126125,0.25,18,2,0.1111111111111111,0.291497975708502,6,0.05,0,1020000
sil_frac_0p5,15,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.46058807020027853,,247,0.01235,671.2647131000003,21.865,2.265,1.9523809523809526,0.20000000000000004,3.47,0.6107935056025612,0.6799116997792495,0.09713024282560706,0.62175,0.13355,0.01545,119,9,0.07563025210084033,0.4230769230769231,0.0,93,1,0.010752688172043012,0.8636363636363636,10,0.010752688172043012,0,1020000
sil_frac_0p5,16,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.44293988754432795,,107,0.00535,675.3093257999999,62.185,1.915,2.6703296703296697,0.7599999999999998,4.95,0.8256814344295248,0.6527415143603134,0.08877284595300261,0.3082,0.51345,0.0125,113,5,0.04424778761061947,0.35714285714285715,0.0,115,7,0.06086956521739131,0.5,12,0.04424778761061947,5,1020000
sil_frac_0p5,17,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.3922913452747078,,152,0.0076,671.4987169000005,48.265,1.95,3.8505747126436787,1.2400000000000002,4.61,0.9123588521703098,0.7974358974358975,0.18717948717948718,0.2778,0.44035,0.0156,164,9,0.054878048780487805,0.9090909090909091,0.5555555555555556,28,4,0.14285714285714285,0.7090909090909091,13,0.054878048780487805,2,1020000
sil_frac_0p5,18,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4837168399152691,,156,0.0078,672.8895457999997,46.355,1.675,0.4123711340206186,-0.285,4.65,0.7414518390680617,0.4835820895522388,0.0626865671641791,0.38435,0.3437,0.00815,218,6,0.027522935779816515,0.24040697674418604,0.0,103,2,0.019417475728155338,0.35625,8,0.019417475728155338,2,1020000
sil_frac_0p5,19,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.45821038418956006,,211,0.01055,675.2403289999993,33.94,2.0,0.22463768115942032,-0.5349999999999999,4.545,0.8155568650559811,0.6475,0.1875,0.496,0.27685,0.01305,143,6,0.04195804195804196,0.44696969696969696,0.3333333333333333,58,4,0.06896551724137931,0.5506993006993007,10,0.04195804195804196,1,1020000
sil_frac_0p5,20,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4807369383554724,,120,0.006,670.0382012999999,58.8,2.36,7.209302325581396,1.335,4.97,0.7158163265306122,0.7902542372881356,0.5889830508474576,0.29855,0.4209,0.0187,33,4,0.12121212121212122,0.5718954248366013,0.25,45,3,0.06666666666666667,0.7241379310344828,7,0.06666666666666667,3,1020000
sil_frac_0p5,21,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4850948935299979,,163,0.00815,676.2176153999999,37.6,2.535,0.6229508196721312,-0.11499999999999999,3.78,0.8517287234042553,0.7731755424063116,0.6252465483234714,0.52475,0.32035,0.01965,149,14,0.09395973154362416,0.55625,0.07142857142857142,27,7,0.25925925925925924,0.4166666666666667,21,0.09395973154362416,1,1020000
sil_frac_0p5,22,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.44220264913516366,,125,0.00625,684.1990667,58.17,1.15,0.8064516129032259,-0.03,4.85,0.937940519167956,0.7347826086956522,0.19130434782608696,0.32615,0.5456,0.0085,102,6,0.058823529411764705,0.33905228758169936,0.16666666666666666,31,5,0.16129032258064516,0.6875,11,0.058823529411764705,1,1020000
sil_frac_0p5,23,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.44343330493049715,,102,0.0051,679.2262088000007,60.85,0.955,0.4516129032258064,-0.085,7.495,0.9373048479868529,0.6858638743455497,0.518324607329843,0.3356,0.57035,0.0066,470,8,0.01702127659574468,0.5241228070175439,0.125,30,4,0.13333333333333333,0.5434210526315789,12,0.01702127659574468,1,1020000
