config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
senses_smell-vision,22,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4218399578779283,,532,0.0266,199.05841200000032,0.18,0.64,0.28125,-0.46,3.28,0.0,0.0,0.0,0.9415,0.0,0.0,34,4,0.11764705882352941,1.0,0.75,83,0,0.0,,4,0.0,0,520000
senses_smell-vision,23,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4123378663565011,,531,0.02655,198.21335230000022,0.145,1.4200000000000002,0.10211267605633802,-1.2750000000000001,13.84,0.0,0.0,0.0,0.81645,0.0,0.0,26,6,0.23076923076923078,0.8712121212121212,0.5,156,1,0.00641025641025641,0.631578947368421,7,0.00641025641025641,0,520000
senses_smell-vision,24,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.39927013379720894,,527,0.02635,197.70036729999993,0.18,0.4,0.44999999999999996,-0.22000000000000003,3.465,0.0,0.0,0.0,0.7931,0.0,0.0,29,4,0.13793103448275862,0.5714285714285714,0.0,75,1,0.013333333333333334,0.8333333333333334,5,0.013333333333333334,0,520000
senses_smell-vision,25,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4039744887167022,,522,0.0261,198.50561910000033,0.20500000000000002,0.395,0.5189873417721519,-0.19,0.815,0.0,0.0,0.0,0.78655,0.0,0.0,35,1,0.02857142857142857,0.8181818181818182,0.0,76,0,0.0,,1,0.0,0,520000
senses_smell-vision,26,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40671846378524085,,537,0.02685,198.36740800000007,0.11499999999999999,0.415,0.27710843373493976,-0.3,1.845,0.0,0.0,0.0,0.83895,0.0,0.0,22,5,0.22727272727272727,1.0,0.6,63,0,0.0,,5,0.0,0,520000
senses_smell-vision,27,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40709536292745263,,521,0.02605,197.2936348000003,0.35000000000000003,0.775,0.4516129032258065,-0.425,4.775,0.0,0.0,0.0,0.9146,0.0,0.0,54,7,0.12962962962962962,0.39622641509433965,0.0,119,21,0.17647058823529413,1.0,28,0.12962962962962962,0,520000
senses_smell-vision,28,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.38780150073286085,,538,0.0269,197.6875069000007,0.48,0.455,1.054945054945055,0.024999999999999967,1.04,0.0,0.0,0.0,0.85545,0.0,0.0,62,6,0.0967741935483871,0.34,0.0,86,2,0.023255813953488372,0.5564912280701755,8,0.023255813953488372,0,520000
senses_smell-vision,29,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40652349576294583,,536,0.0268,198.99558330000036,0.135,0.43,0.313953488372093,-0.295,8.515,0.0,0.0,0.0,0.6832,0.0,0.0,23,3,0.13043478260869565,1.0,0.6666666666666666,71,0,0.0,,3,0.0,0,520000
senses_smell-vision,30,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40960528000113083,,538,0.0269,198.6398135999998,0.22,0.385,0.5714285714285714,-0.165,3.35,0.0,0.0,0.0,0.6783,0.0,0.0,37,5,0.13513513513513514,1.0,0.6,67,1,0.014925373134328358,0.75,6,0.014925373134328358,0,520000
senses_smell-vision,31,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3947094059341264,,562,0.0281,197.82325029999993,0.185,0.27999999999999997,0.6607142857142858,-0.09499999999999997,2.39,0.0,0.0,0.0,0.95545,0.0,0.0,37,0,0.0,,,54,1,0.018518518518518517,1.0,1,0.0,0,520000
